
b'2018-11-24T20:40:31.638000Z 4151.71\n'
b'2018-11-24T20:40:32.531000Z 4151.67\n'
b'2018-11-24T20:40:40.615000Z 4151.07\n'
b'2018-11-24T20:40:41.602000Z 4151.2\n'
b'2018-11-24T20:40:41.848000Z 4152.26\n'
b'2018-11-24T20:40:42.076000Z 4152.23\n'
b'2018-11-24T20:40:43.083000Z 4152.14\n'
b'2018-11-24T20:40:44.906000Z 4150.0\n'
b'2018-11-24T20:40:48.001000Z 4151.76\n'
b'2018-11-24T20:40:48.990000Z 4151.67\n'
b'2018-11-24T20:40:53.164000Z 4151.58\n'
b'2018-11-24T20:40:53.164000Z 4151.6\n'
b'2018-11-24T20:40:55.827000Z 4151.65\n'
b'2018-11-24T20:41:03.966000Z 4151.71\n'
b'2018-11-24T20:41:04.079000Z 4151.71\n'
b'2018-11-24T20:41:04.553000Z 4151.71\n'
b'2018-11-24T20:41:06.105000Z 4151.71\n'
b'2018-11-24T20:41:14.276000Z 4151.71\n'
b'2018-11-24T20:41:15.157000Z 4151.71\n'
b'2018-11-24T20:41:16.017000Z 4151.7\n'
b'2018-11-24T20:41:16.770000Z 4151.7\n'
b'2018-11-24T20:41:17.017000Z 4151.7\n'
b'2018-11-24T20:41:19.593000Z 4151.7\n'
b'2018-11-24T20:41:22.241000Z 4151.69\n'
b'2018-11-24T20:41:28.194000Z 4151.68\n'
b'2018-11-24T20:41:28.728000Z 4150.31\n'
b'2018-11-24T20:41:28.728000Z 4150.07\n'
b'2018-11-24T20:41:31.854000Z 4151.66\n'
b'2018-11-24T20:41:35.059000Z 4153.65\n'
b'2018-11-24T20:41:35.304000Z 4153.65\n'
b'2018-11-24T20:41:40.274000Z 4153.65\n'
b'2018-11-24T20:41:40.274000Z 4153.65\n'
b'2018-11-24T20:41:41.640000Z 4153.65\n'
b'2018-11-24T20:41:44.909000Z 4153.64\n'
b'2018-11-24T20:41:45.466000Z 4153.65\n'
b'2018-11-24T20:41:46.765000Z 4153.65\n'
b'2018-11-24T20:41:50.501000Z 4153.65\n'
b'2018-11-24T20:41:51.053000Z 4153.65\n'
b'2018-11-24T20:41:51.564000Z 4153.65\n'
b'2018-11-24T20:41:53.336000Z 4153.65\n'
b'2018-11-24T20:41:53.460000Z 4153.65\n'
b'2018-11-24T20:42:03.167000Z 4153.67\n'
b'2018-11-24T20:42:04.869000Z 4153.67\n'
b'2018-11-24T20:42:05.764000Z 4154.71\n'
b'2018-11-24T20:42:06.035000Z 4154.71\n'
b'2018-11-24T20:42:09.478000Z 4154.71\n'
b'2018-11-24T20:42:11.907000Z 4154.7\n'
b'2018-11-24T20:42:13.032000Z 4154.7\n'
b'2018-11-24T20:42:13.583000Z 4154.71\n'
b'2018-11-24T20:42:16.615000Z 4154.64\n'
b'2018-11-24T20:42:18.513000Z 4153.25\n'
b'2018-11-24T20:42:18.513000Z 4152.76\n'
b'2018-11-24T20:42:20.357000Z 4154.47\n'
b'2018-11-24T20:42:20.956000Z 4152.76\n'
b'2018-11-24T20:42:22.637000Z 4154.25\n'
b'2018-11-24T20:42:22.637000Z 4154.26\n'
b'2018-11-24T20:42:23.171000Z 4154.21\n'
b'2018-11-24T20:42:23.834000Z 4154.15\n'
b'2018-11-24T20:42:23.844000Z 4154.15\n'
b'2018-11-24T20:42:24.124000Z 4154.14\n'
b'2018-11-24T20:42:25.102000Z 4151.33\n'
b'2018-11-24T20:42:25.102000Z 4151.31\n'
b'2018-11-24T20:42:26.679000Z 4153.86\n'
b'2018-11-24T20:42:26.679000Z 4153.92\n'
b'2018-11-24T20:42:26.965000Z 4151.34\n'
b'2018-11-24T20:42:27.560000Z 4153.76\n'
b'2018-11-24T20:42:27.563000Z 4153.76\n'
b'2018-11-24T20:42:28.700000Z 4153.72\n'
b'2018-11-24T20:42:31.330000Z 4153.46\n'
b'2018-11-24T20:42:34.555000Z 4153.27\n'
b'2018-11-24T20:42:41.971000Z 4152.96\n'
b'2018-11-24T20:42:41.971000Z 4152.97\n'
b'2018-11-24T20:42:42.481000Z 4153.0\n'
b'2018-11-24T20:42:45.209000Z 4152.91\n'
b'2018-11-24T20:42:46.020000Z 4153.0\n'
b'2018-11-24T20:42:46.269000Z 4153.0\n'
b'2018-11-24T20:42:47.098000Z 4151.03\n'
b'2018-11-24T20:42:54.389000Z 4152.94\n'
b'2018-11-24T20:43:01.608000Z 4151.71\n'
b'2018-11-24T20:43:01.608000Z 4150.2\n'
b'2018-11-24T20:43:02.283000Z 4150.23\n'
b'2018-11-24T20:43:02.283000Z 4150.23\n'
b'2018-11-24T20:43:02.838000Z 4152.72\n'
b'2018-11-24T20:43:02.838000Z 4152.72\n'
b'2018-11-24T20:43:05.209000Z 4150.36\n'
b'2018-11-24T20:43:09.025000Z 4150.14\n'
b'2018-11-24T20:43:10.006000Z 4152.62\n'
b'2018-11-24T20:43:10.006000Z 4152.62\n'
b'2018-11-24T20:43:10.712000Z 4152.55\n'
b'2018-11-24T20:43:15.870000Z 4152.34\n'
b'2018-11-24T20:43:16.758000Z 4150.56\n'
b'2018-11-24T20:43:16.758000Z 4150.55\n'
b'2018-11-24T20:43:19.741000Z 4152.23\n'
b'2018-11-24T20:43:20.192000Z 4152.16\n'
b'2018-11-24T20:43:20.968000Z 4152.02\n'
b'2018-11-24T20:43:20.968000Z 4152.02\n'
b'2018-11-24T20:43:23.285000Z 4150.68\n'
b'2018-11-24T20:43:23.285000Z 4150.68\n'
b'2018-11-24T20:43:23.842000Z 4151.99\n'
b'2018-11-24T20:43:23.842000Z 4152.03\n'
b'2018-11-24T20:43:28.894000Z 4150.22\n'
b'2018-11-24T20:43:28.894000Z 4150.0\n'
b'2018-11-24T20:43:29.542000Z 4151.27\n'
b'2018-11-24T20:43:30.153000Z 4150.21\n'
b'2018-11-24T20:43:31.850000Z 4150.23\n'
b'2018-11-24T20:43:33.978000Z 4150.88\n'
b'2018-11-24T20:43:34.928000Z 4150.77\n'
b'2018-11-24T20:43:35.459000Z 4150.7\n'
b'2018-11-24T20:43:35.757000Z 4150.67\n'
b'2018-11-24T20:43:36.988000Z 4150.48\n'
b'2018-11-24T20:43:37.046000Z 4150.48\n'
b'2018-11-24T20:43:37.050000Z 4150.48\n'
b'2018-11-24T20:43:40.736000Z 4150.16\n'
b'2018-11-24T20:43:40.930000Z 4150.0\n'
b'2018-11-24T20:43:43.056000Z 4150.35\n'
b'2018-11-24T20:43:45.207000Z 4150.35\n'
b'2018-11-24T20:43:49.467000Z 4150.35\n'
b'2018-11-24T20:43:53.981000Z 4150.35\n'
b'2018-11-24T20:43:54.122000Z 4150.35\n'
b'2018-11-24T20:43:57.011000Z 4150.34\n'
b'2018-11-24T20:43:57.011000Z 4150.34\n'
b'2018-11-24T20:43:59.044000Z 4150.0\n'
b'2018-11-24T20:44:03.555000Z 4150.01\n'
b'2018-11-24T20:44:05.673000Z 4150.01\n'
b'2018-11-24T20:44:08.519000Z 4150.0\n'
b'2018-11-24T20:44:09.517000Z 4150.0\n'
b'2018-11-24T20:44:11.415000Z 4150.01\n'
b'2018-11-24T20:44:12.150000Z 4150.01\n'
b'2018-11-24T20:44:12.480000Z 4150.0\n'
b'2018-11-24T20:44:12.480000Z 4148.94\n'
b'2018-11-24T20:44:12.480000Z 4145.3\n'
b'2018-11-24T20:44:15.776000Z 4145.31\n'
b'2018-11-24T20:44:16.109000Z 4145.3\n'
b'2018-11-24T20:44:18.069000Z 4145.31\n'
b'2018-11-24T20:44:27.450000Z 4145.31\n'
b'2018-11-24T20:44:28.837000Z 4145.31\n'
b'2018-11-24T20:44:31.826000Z 4145.6\n'
b'2018-11-24T20:44:33.934000Z 4145.6\n'
b'2018-11-24T20:44:36.789000Z 4145.53\n'
b'2018-11-24T20:44:43.124000Z 4145.01\n'
b'2018-11-24T20:44:43.524000Z 4142.88\n'
b'2018-11-24T20:44:47.228000Z 4144.93\n'
b'2018-11-24T20:44:48.759000Z 4144.93\n'
b'2018-11-24T20:44:53.224000Z 4144.87\n'
b'2018-11-24T20:44:53.487000Z 4144.87\n'
b'2018-11-24T20:44:58.118000Z 4144.5\n'
b'2018-11-24T20:45:00.261000Z 4144.5\n'
b'2018-11-24T20:45:03.521000Z 4144.39\n'
b'2018-11-24T20:45:03.521000Z 4144.39\n'
b'2018-11-24T20:45:06.341000Z 4144.17\n'
b'2018-11-24T20:45:08.699000Z 4144.36\n'
b'2018-11-24T20:45:10.234000Z 4144.19\n'
b'2018-11-24T20:45:10.234000Z 4144.2\n'
b'2018-11-24T20:45:12.693000Z 4144.12\n'
b'2018-11-24T20:45:12.972000Z 4144.17\n'
b'2018-11-24T20:45:15.055000Z 4144.15\n'
b'2018-11-24T20:45:15.987000Z 4144.15\n'
b'2018-11-24T20:45:19.595000Z 4144.15\n'
b'2018-11-24T20:45:20.425000Z 4144.15\n'
b'2018-11-24T20:45:20.704000Z 4144.15\n'
b'2018-11-24T20:45:23.815000Z 4144.01\n'
b'2018-11-24T20:45:24.291000Z 4143.97\n'
b'2018-11-24T20:45:25.469000Z 4143.91\n'
b'2018-11-24T20:45:25.745000Z 4143.18\n'
b'2018-11-24T20:45:25.745000Z 4142.86\n'
b'2018-11-24T20:45:28.709000Z 4142.87\n'
b'2018-11-24T20:45:29.159000Z 4142.87\n'
b'2018-11-24T20:45:34.608000Z 4142.87\n'
b'2018-11-24T20:45:38.438000Z 4142.86\n'
b'2018-11-24T20:45:38.719000Z 4142.87\n'
b'2018-11-24T20:45:41.422000Z 4142.87\n'
b'2018-11-24T20:45:44.862000Z 4142.87\n'
b'2018-11-24T20:45:51.468000Z 4142.87\n'
b'2018-11-24T20:45:56.361000Z 4142.86\n'
b'2018-11-24T20:45:58.401000Z 4142.99\n'
b'2018-11-24T20:46:01.204000Z 4143.66\n'
b'2018-11-24T20:46:02.132000Z 4143.66\n'
b'2018-11-24T20:46:02.398000Z 4143.65\n'
b'2018-11-24T20:46:02.591000Z 4144.0\n'
b'2018-11-24T20:46:08.747000Z 4145.0\n'
b'2018-11-24T20:46:08.747000Z 4145.0\n'
b'2018-11-24T20:46:08.747000Z 4147.75\n'
b'2018-11-24T20:46:14.054000Z 4147.75\n'
b'2018-11-24T20:46:14.525000Z 4147.74\n'
b'2018-11-24T20:46:22.670000Z 4147.75\n'
b'2018-11-24T20:46:25.256000Z 4147.74\n'
b'2018-11-24T20:46:25.414000Z 4147.75\n'
b'2018-11-24T20:46:26.698000Z 4147.75\n'
b'2018-11-24T20:46:29.759000Z 4147.75\n'
b'2018-11-24T20:46:29.951000Z 4147.75\n'
b'2018-11-24T20:46:32.216000Z 4147.75\n'
b'2018-11-24T20:46:33.030000Z 4147.75\n'
b'2018-11-24T20:46:34.099000Z 4146.33\n'
b'2018-11-24T20:46:37.899000Z 4145.13\n'
b'2018-11-24T20:46:39.698000Z 4147.73\n'
b'2018-11-24T20:46:41.903000Z 4147.73\n'
b'2018-11-24T20:46:42.189000Z 4145.12\n'
b'2018-11-24T20:46:44.284000Z 4147.73\n'
b'2018-11-24T20:46:44.438000Z 4145.27\n'
b'2018-11-24T20:46:46.017000Z 4146.36\n'
b'2018-11-24T20:46:46.017000Z 4146.36\n'
b'2018-11-24T20:46:47.245000Z 4146.27\n'
b'2018-11-24T20:46:47.245000Z 4147.72\n'
b'2018-11-24T20:46:47.450000Z 4146.25\n'
b'2018-11-24T20:46:50.055000Z 4146.17\n'
b'2018-11-24T20:46:50.419000Z 4147.69\n'
b'2018-11-24T20:46:50.730000Z 4145.52\n
b'2018-11-24T20:46:50.730000Z 4145.52\n'
b'2018-11-24T20:46:50.730000Z 4144.04\n'
b'2018-11-24T20:46:52.349000Z 4146.75\n'
b'2018-11-24T20:46:53.158000Z 4144.19\n'
b'2018-11-24T20:46:54.324000Z 4146.75\n'
b'2018-11-24T20:46:54.329000Z 4146.75\n'
b'2018-11-24T20:46:54.939000Z 4146.74\n'
b'2018-11-24T20:46:55.684000Z 4144.35\n'
b'2018-11-24T20:46:56.697000Z 4144.43\n'
b'2018-11-24T20:46:58.764000Z 4146.74\n'
b'2018-11-24T20:47:00.232000Z 4146.74\n'
b'2018-11-24T20:47:00.359000Z 4144.64\n'
b'2018-11-24T20:47:02.018000Z 4146.73\n'
b'2018-11-24T20:47:03.192000Z 4146.73\n'
b'2018-11-24T20:47:04.558000Z 4146.73\n'
b'2018-11-24T20:47:04.558000Z 4146.74\n'
b'2018-11-24T20:47:06.386000Z 4146.74\n'
b'2018-11-24T20:47:08.147000Z 4146.74\n'
b'2018-11-24T20:47:08.393000Z 4146.74\n'
b'2018-11-24T20:47:09.164000Z 4146.74\n'
b'2018-11-24T20:47:11.149000Z 4146.74\n'
b'2018-11-24T20:47:15.347000Z 4146.74\n'
b'2018-11-24T20:47:15.347000Z 4146.75\n'
b'2018-11-24T20:47:17.287000Z 4146.74\n'
b'2018-11-24T20:47:22.997000Z 4146.75\n'
b'2018-11-24T20:47:22.997000Z 4147.74\n'
b'2018-11-24T20:47:26.345000Z 4147.73\n'
b'2018-11-24T20:47:27.357000Z 4147.74\n'
b'2018-11-24T20:47:28.305000Z 4147.73\n'
b'2018-11-24T20:47:28.889000Z 4147.74\n'
b'2018-11-24T20:47:29.107000Z 4147.73\n'
b'2018-11-24T20:47:29.882000Z 4147.74\n'
b'2018-11-24T20:47:34.747000Z 4147.74\n'
b'2018-11-24T20:47:37.762000Z 4147.73\n'
b'2018-11-24T20:47:39.243000Z 4147.73\n'
b'2018-11-24T20:47:39.243000Z 4147.73\n'
b'2018-11-24T20:47:41.454000Z 4147.49\n'
b'2018-11-24T20:47:45.357000Z 4145.72\n'
b'2018-11-24T20:47:45.948000Z 4145.74\n'
b'2018-11-24T20:47:45.948000Z 4145.54\n'
b'2018-11-24T20:47:47.130000Z 4147.08\n'
b'2018-11-24T20:47:47.130000Z 4147.08\n'
b'2018-11-24T20:47:50.599000Z 4146.97\n'
b'2018-11-24T20:47:50.599000Z 4146.97\n'
b'2018-11-24T20:47:51.317000Z 4146.85\n'
b'2018-11-24T20:47:51.317000Z 4146.86\n'
b'2018-11-24T20:47:52.217000Z 4146.86\n'
b'2018-11-24T20:47:54.788000Z 4146.71\n'
b'2018-11-24T20:47:54.788000Z 4146.72\n'
b'2018-11-24T20:47:55.490000Z 4146.7\n'
b'2018-11-24T20:48:02.779000Z 4146.84\n'
b'2018-11-24T20:48:05.062000Z 4145.88\n'
b'2018-11-24T20:48:05.062000Z 4145.49\n'
b'2018-11-24T20:48:05.062000Z 4143.0\n'
b'2018-11-24T20:48:05.062000Z 4142.86\n'
b'2018-11-24T20:48:06.817000Z 4146.27\n'
b'2018-11-24T20:48:09.781000Z 4146.27\n'
b'2018-11-24T20:48:10.427000Z 4143.61\n'
b'2018-11-24T20:48:11.625000Z 4146.27\n'
b'2018-11-24T20:48:14.397000Z 4143.72\n'
b'2018-11-24T20:48:18.278000Z 4145.3\n'
b'2018-11-24T20:48:19.565000Z 4143.9\n'
b'2018-11-24T20:48:22.655000Z 4145.27\n'
b'2018-11-24T20:48:22.655000Z 4145.3\n'
b'2018-11-24T20:48:22.985000Z 4145.3\n'
b'2018-11-24T20:48:24.525000Z 4146.78\n'
b'2018-11-24T20:48:24.529000Z 4146.78\n'
b'2018-11-24T20:48:25.694000Z 4146.78\n'
b'2018-11-24T20:48:26.578000Z 4146.7\n'
b'2018-11-24T20:48:27.325000Z 4144.46\n'
b'2018-11-24T20:48:27.325000Z 4143.82\n'
b'2018-11-24T20:48:29.238000Z 4146.47\n'
b'2018-11-24T20:48:30.506000Z 4146.36\n'
b'2018-11-24T20:48:33.078000Z 4146.04\n'
b'2018-11-24T20:48:33.078000Z 4146.04\n'
b'2018-11-24T20:48:34.392000Z 4145.91\n'
b'2018-11-24T20:48:35.000000Z 4145.75\n'
b'2018-11-24T20:48:35.000000Z 4145.75\n'
b'2018-11-24T20:48:36.041000Z 4143.99\n'
b'2018-11-24T20:48:36.041000Z 4142.86\n'
b'2018-11-24T20:48:39.347000Z 4145.04\n'
b'2018-11-24T20:48:39.347000Z 4145.1\n'
b'2018-11-24T20:48:40.684000Z 4144.85\n'
b'2018-11-24T20:48:42.444000Z 4144.75\n'
b'2018-11-24T20:48:42.687000Z 4142.92\n'
b'2018-11-24T20:48:43.211000Z 4144.72\n'
b'2018-11-24T20:48:43.213000Z 4144.72\n'
b'2018-11-24T20:48:44.453000Z 4144.63\n'
b'2018-11-24T20:48:44.453000Z 4144.65\n'
b'2018-11-24T20:48:44.453000Z 4144.87\n'
b'2018-11-24T20:48:45.442000Z 4144.81\n'
b'2018-11-24T20:48:51.713000Z 4144.61\n'
b'2018-11-24T20:49:03.142000Z 4144.31\n'
b'2018-11-24T20:49:03.142000Z 4144.32\n'
b'2018-11-24T20:49:03.405000Z 4143.91\n'
b'2018-11-24T20:49:03.405000Z 4142.88\n'
b'2018-11-24T20:49:03.920000Z 4144.28\n'
b'2018-11-24T20:49:09.275000Z 4143.61\n'
b'2018-11-24T20:49:09.275000Z 4143.62\n'
b'2018-11-24T20:49:13.518000Z 4143.49\n'
b'2018-11-24T20:49:21.699000Z 4143.27\n'
b'2018-11-24T20:49:21.699000Z 4143.27\n'
b'2018-11-24T20:49:22.997000Z 4143.27\n'
b'2018-11-24T20:49:23.060000Z 4143.26\n'
b'2018-11-24T20:49:23.904000Z 4143.27\n'
b'2018-11-24T20:49:26.396000Z 4143.26\n'
b'2018-11-24T20:49:30.035000Z 4143.26\n'
b'2018-11-24T20:49:30.276000Z 4142.86\n'
b'2018-11-24T20:49:34.554000Z 4142.87\n'
b'2018-11-24T20:49:35.663000Z 4142.86\n'
b'2018-11-24T20:49:35.663000Z 4142.2\n'
b'2018-11-24T20:49:35.663000Z 4142.0\n'
b'2018-11-24T20:49:36.687000Z 4142.01\n'
b'2018-11-24T20:49:37.310000Z 4142.0\n'
b'2018-11-24T20:49:37.789000Z 4142.0\n'
b'2018-11-24T20:49:38.299000Z 4142.0\n'
b'2018-11-24T20:49:40.274000Z 4142.01\n'
b'2018-11-24T20:49:42.389000Z 4142.01\n'
b'2018-11-24T20:49:45.591000Z 4142.01\n'
b'2018-11-24T20:49:46.529000Z 4142.0\n'
b'2018-11-24T20:49:47.209000Z 4142.0\n'
b'2018-11-24T20:49:48.050000Z 4142.01\n'
b'2018-11-24T20:49:49.181000Z 4142.0\n'
b'2018-11-24T20:49:52.017000Z 4142.0\n'
b'2018-11-24T20:49:52.953000Z 4142.01\n'
b'2018-11-24T20:49:54.147000Z 4142.01\n'
b'2018-11-24T20:49:56.303000Z 4142.0\n'
b'2018-11-24T20:49:59.310000Z 4142.01\n'
b'2018-11-24T20:49:59.484000Z 4142.01\n'
b'2018-11-24T20:49:59.680000Z 4142.01\n'
b'2018-11-24T20:50:02.697000Z 4142.0\n'
b'2018-11-24T20:50:02.984000Z 4142.0\n'
b'2018-11-24T20:50:02.984000Z 4142.0\n'
b'2018-11-24T20:50:02.984000Z 4141.94\n'
b'2018-11-24T20:50:07.210000Z 4139.77\n'
b'2018-11-24T20:50:07.516000Z 4139.77\n'
b'2018-11-24T20:50:07.593000Z 4139.16\n'
b'2018-11-24T20:50:08.429000Z 4139.17\n'
b'2018-11-24T20:50:08.462000Z 4139.17\n'
b'2018-11-24T20:50:12.235000Z 4139.17\n'
b'2018-11-24T20:50:13.599000Z 4139.16\n'
b'2018-11-24T20:50:13.599000Z 4138.26\n'
b'2018-11-24T20:50:13.599000Z 4137.0\n'
b'2018-11-24T20:50:14.770000Z 4135.01\n'
b'2018-11-24T20:50:14.770000Z 4135.0\n'
b'2018-11-24T20:50:15.195000Z 4135.0\n'
b'2018-11-24T20:50:15.195000Z 4134.68\n'
b'2018-11-24T20:50:16.065000Z 4134.0\n'
b'2018-11-24T20:50:18.957000Z 4133.99\n'
b'2018-11-24T20:50:19.532000Z 4134.0\n'
b'2018-11-24T20:50:23.360000Z 4134.0\n'
b'2018-11-24T20:50:23.943000Z 4133.99\n'
b'2018-11-24T20:50:23.943000Z 4133.29\n'
b'2018-11-24T20:50:23.943000Z 4131.0\n'
b'2018-11-24T20:50:24.816000Z 4131.01\n'
b'2018-11-24T20:50:29.054000Z 4131.01\n'
b'2018-11-24T20:50:29.632000Z 4131.01\n'
b'2018-11-24T20:50:30.825000Z 4131.01\n'
b'2018-11-24T20:50:31.093000Z 4131.0\n'
b'2018-11-24T20:50:31.681000Z 4131.01\n'
b'2018-11-24T20:50:32.718000Z 4131.0\n'
b'2018-11-24T20:50:35.027000Z 4131.01\n'
b'2018-11-24T20:50:36.192000Z 4131.01\n'
b'2018-11-24T20:50:38.628000Z 4131.01\n'
b'2018-11-24T20:50:43.183000Z 4131.01\n'
b'2018-11-24T20:50:44.676000Z 4131.01\n'
b'2018-11-24T20:50:44.929000Z 4131.01\n'
b'2018-11-24T20:50:45.233000Z 4131.01\n'
b'2018-11-24T20:50:47.686000Z 4131.3\n'
b'2018-11-24T20:50:48.409000Z 4132.11\n'
b'2018-11-24T20:50:49.759000Z 4132.01\n'
b'2018-11-24T20:50:54.075000Z 4132.03\n'
b'2018-11-24T20:50:54.515000Z 4132.01\n'
b'2018-11-24T20:50:55.879000Z 4131.68\n'
b'2018-11-24T20:50:58.005000Z 4131.73\n'
b'2018-11-24T20:50:58.303000Z 4131.73\n'
b'2018-11-24T20:50:58.474000Z 4131.73\n'
b'2018-11-24T20:50:58.585000Z 4131.73\n'
b'2018-11-24T20:51:09.665000Z 4132.06\n'
b'2018-11-24T20:51:10.443000Z 4132.06\n'
b'2018-11-24T20:51:11.744000Z 4132.06\n'
b'2018-11-24T20:51:16.053000Z 4132.06\n'
b'2018-11-24T20:51:16.677000Z 4132.06\n'
b'2018-11-24T20:51:16.690000Z 4132.06\n'
b'2018-11-24T20:51:17.247000Z 4132.06\n'
b'2018-11-24T20:51:23.879000Z 4132.06\n'
b'2018-11-24T20:51:24.375000Z 4132.06\n'
b'2018-11-24T20:51:27.458000Z 4132.05\n'
b'2018-11-24T20:51:27.458000Z 4132.05\n'
b'2018-11-24T20:51:27.458000Z 4132.05\n'
b'2018-11-24T20:51:30.349000Z 4131.89\n'
b'2018-11-24T20:51:30.349000Z 4131.9\n'
b'2018-11-24T20:51:30.349000Z 4131.9\n'
b'2018-11-24T20:51:30.613000Z 4131.69\n'
b'2018-11-24T20:51:30.613000Z 4131.68\n'
b'2018-11-24T20:51:30.613000Z 4131.67\n'
b'2018-11-24T20:51:32.238000Z 4132.02\n'
b'2018-11-24T20:51:32.798000Z 4131.96\n'
b'2018-11-24T20:51:39.073000Z 4132.06\n'
b'2018-11-24T20:51:39.073000Z 4132.06\n'
b'2018-11-24T20:51:39.597000Z 4132.06\n'
b'2018-11-24T20:51:41.796000Z 4132.06\n'
b'2018-11-24T20:51:41.973000Z 4132.06\n'
b'2018-11-24T20:51:42.904000Z 4132.06\n'
b'2018-11-24T20:51:43.004000Z 4132.06\n'
b'2018-11-24T20:51:43.118000Z 4132.06\n'
b'2018-11-24T20:51:43.532000Z 4132.05\n'
b'2018-11-24T20:51:43.532000Z 4132.05\n'
b'2018-11-24T20:51:43.532000Z 4131.86\n'
b'2018-11-24T20:51:44.596000Z 4134.0\n'
b'2018-11-24T20:51:45.114000Z 4132.85\n'
b'2018-11-24T20:51:46.571000Z 4132.0\n'
b'2018-11-24T20:51:53.111000Z 4132.0\n'
b'2018-11-24T20:51:54.795000Z 4131.99\n'
b'2018-11-24T20:51:56.446000Z 4132.0\n'
b'2018-11-24T20:51:58.938000Z 4132.0\n'
b'2018-11-24T20:52:00.157000Z 4131.99\n'
b'2018-11-24T20:52:00.157000Z 4131.99\n'
b'2018-11-24T20:52:00.157000Z 4131.5\n'
b'2018-11-24T20:52:01.063000Z 4131.51\n'
b'2018-11-24T20:52:01.138000Z 4131.51\n'
b'2018-11-24T20:52:08.014000Z 4131.56\n'
b'2018-11-24T20:52:08.014000Z 4131.56\n'
b'2018-11-24T20:52:09.587000Z 4132.0\n'
b'2018-11-24T20:52:09.768000Z 4132.0\n'
b'2018-11-24T20:52:10.644000Z 4132.0\n'
b'2018-11-24T20:52:11.892000Z 4132.0\n'
b'2018-11-24T20:52:12.434000Z 4132.0\n'
b'2018-11-24T20:52:12.434000Z 4133.18\n'
b'2018-11-24T20:52:13.478000Z 4133.18\n'
b'2018-11-24T20:52:13.478000Z 4133.18\n'
b'2018-11-24T20:52:14.170000Z 4133.17\n'
b'2018-11-24T20:52:14.878000Z 4133.99\n'
b'2018-11-24T20:52:15.124000Z 4133.99\n'
b'2018-11-24T20:52:16.566000Z 4133.21\n'
b'2018-11-24T20:52:17.104000Z 4133.99\n'
b'2018-11-24T20:52:20.895000Z 4133.99\n'
b'2018-11-24T20:52:21.852000Z 4133.99\n'
b'2018-11-24T20:52:22.248000Z 4134.0\n'
b'2018-11-24T20:52:22.450000Z 4134.0\n'
b'2018-11-24T20:52:22.633000Z 4134.0\n'
b'2018-11-24T20:52:23.033000Z 4134.0\n'
b'2018-11-24T20:52:24.465000Z 4137.87\n'
b'2018-11-24T20:52:25.353000Z 4137.87\n'
b'2018-11-24T20:52:26.370000Z 4137.87\n'
b'2018-11-24T20:52:28.561000Z 4137.5\n'
b'2018-11-24T20:52:31.036000Z 4137.47\n'
b'2018-11-24T20:52:33.545000Z 4137.5\n'
b'2018-11-24T20:52:38.345000Z 4134.87\n'
b'2018-11-24T20:52:39.345000Z 4134.93\n'
b'2018-11-24T20:52:46.491000Z 4135.66\n'
b'2018-11-24T20:52:47.026000Z 4133.51\n'
b'2018-11-24T20:52:48.135000Z 4135.2\n'
b'2018-11-24T20:52:48.135000Z 4135.22\n'
b'2018-11-24T20:52:48.135000Z 4135.66\n'
b'2018-11-24T20:52:49.898000Z 4139.0\n'
b'2018-11-24T20:52:52.066000Z 4135.85\n'
b'2018-11-24T20:52:52.066000Z 4135.64\n'
b'2018-11-24T20:52:55.339000Z 4138.33\n'
b'2018-11-24T20:52:55.339000Z 4138.33\n'
b'2018-11-24T20:52:55.472000Z 4138.3\n'
b'2018-11-24T20:52:56.323000Z 4138.31\n'
b'2018-11-24T20:52:56.323000Z 4138.6\n'
b'2018-11-24T20:52:58.993000Z 4138.6\n'
b'2018-11-24T20:53:04.248000Z 4138.73\n'
b'2018-11-24T20:53:04.838000Z 4138.7\n'
b'2018-11-24T20:53:09.173000Z 4138.4\n'
b'2018-11-24T20:53:11.396000Z 4137.05\n'
b'2018-11-24T20:53:11.396000Z 4137.04\n'
b'2018-11-24T20:53:11.396000Z 4136.5\n'
b'2018-11-24T20:53:13.874000Z 4136.5\n'
b'2018-11-24T20:53:15.758000Z 4138.09\n'
b'2018-11-24T20:53:15.758000Z 4138.09\n'
b'2018-11-24T20:53:18.882000Z 4137.61\n'
b'2018-11-24T20:53:19.698000Z 4135.07\n'
b'2018-11-24T20:53:19.698000Z 4135.02\n'
b'2018-11-24T20:53:21.617000Z 4135.02\n'
b'2018-11-24T20:53:21.626000Z 4135.02\n'
b'2018-11-24T20:53:23.730000Z 4137.24\n'
b'2018-11-24T20:53:23.875000Z 4137.35\n'
b'2018-11-24T20:53:31.799000Z 4136.5\n'
b'2018-11-24T20:53:42.843000Z 4136.46\n'
b'2018-11-24T20:53:42.843000Z 4137.38\n'
b'2018-11-24T20:53:45.111000Z 4137.37\n'
b'2018-11-24T20:53:47.587000Z 4137.9\n'
b'2018-11-24T20:53:47.616000Z 4140.0\n'
b'2018-11-24T20:53:48.304000Z 4141.27\n'
b'2018-11-24T20:53:50.936000Z 4141.24\n'
b'2018-11-24T20:53:51.037000Z 4141.24\n'
b'2018-11-24T20:53:52.985000Z 4141.24\n'
b'2018-11-24T20:53:59.839000Z 4141.23\n'
b'2018-11-24T20:54:02.138000Z 4140.12\n'
b'2018-11-24T20:54:03.230000Z 4137.91\n'
